pair,config,channel,plan_key,plan_label,assignment,ss_prod_hours,saving_abs,saving_pct,is_baseline,is_best
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_random_norsl,Uni|Rank_random|noRSL,Rank_random,5161209.754352996,-37519.304035663605,-0.7322710924767102,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_popularity_norsl,Uni|Rank_popularity|noRSL,Rank_popularity,5229799.325795241,-106108.87547790818,-2.070946254595384,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_labor_norsl,Uni|Rank_labor|noRSL,Rank_labor,5135535.640014541,-11845.189697208814,-0.2311847253862729,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_cartlabor_norsl,Uni|Rank_cartlabor|noRSL,Rank_cartlabor,5134902.694474668,-11212.244157335721,-0.21883141196871675,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_minlabor_norsl,Uni|Rank_minlabor|noRSL,Rank_minlabor,5155371.448037252,-31680.99771991931,-0.6183238044358665,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_maxlabor_norsl,Uni|Rank_maxlabor|noRSL,Rank_maxlabor,5389722.8682606295,-266032.41794329695,-5.192203169237525,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_map_norsl,Uni|Map|noRSL,Map,5090576.346402605,33114.10391472746,0.646293999136434,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_map_rank_norsl,Uni|Map_rank|noRSL,Map_rank,5089062.022243649,34628.42807368375,0.6758493396403186,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cluster_map_norsl,Uni|CluMap|noRSL,CluMap,5105320.560936917,18369.8893804159,0.35852847783335884,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cluster_map_rank_norsl,Uni|CluMapRk|noRSL,CluMapRk,5109820.718079466,13869.732237866148,0.27069809100210446,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_tmin_norsl,Uni|TripMin|noRSL,TripMin,5158262.89500588,-34572.4446885474,-0.6747567017130431,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_tmax_norsl,Uni|TripMax|noRSL,TripMax,5194221.091913334,-70530.64159600157,-1.3765593819516029,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cmax_norsl,Uni|MaxClu|noRSL,MaxClu,5111548.279758338,12142.170558994636,0.23698095497245775,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cmin_norsl,Uni|MinClu|noRSL,MinClu,5140476.105456481,-16785.655139148235,-0.3276086895161402,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_comp_norsl,Uni|Compact|noRSL,Compact,5187568.386748333,-63877.93643100094,-1.2467173231951336,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_expn_norsl,Uni|Expand|noRSL,Expand,5197676.005743865,-73985.5554265324,-1.4439895646301224,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_fifo_norsl,Opt|FIFO|noRSL,FIFO,5123690.4503173325,0.0,0.0,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_random_norsl,Opt|Rank_random|noRSL,Rank_random,5161049.079348463,-37358.62903113011,-0.7291351691399767,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_popularity_norsl,Opt|Rank_popularity|noRSL,Rank_popularity,5227121.500008471,-103431.04969113879,-2.01868264084402,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_labor_norsl,Opt|Rank_labor|noRSL,Rank_labor,5127913.503072047,-4223.052754714154,-0.08242209000843526,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_cartlabor_norsl,Opt|Rank_cartlabor|noRSL,Rank_cartlabor,5127836.260770264,-4145.810452931561,-0.08091453793182983,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_minlabor_norsl,Opt|Rank_minlabor|noRSL,Rank_minlabor,5149951.655135785,-26261.20481845271,-0.5125447189501121,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_maxlabor_norsl,Opt|Rank_maxlabor|noRSL,Rank_maxlabor,5397662.526984471,-273972.0766671384,-5.347162935070952,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_map_norsl,Opt|Map|noRSL,Map,5083035.231857454,40655.21845987812,0.7934753056239017,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_map_rank_norsl,Opt|Map_rank|noRSL,Map_rank,5081718.017810007,41972.432507325895,0.8191836121701372,False,True
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cluster_map_norsl,Opt|CluMap|noRSL,CluMap,5100138.34794709,23552.10237024259,0.4596706728991386,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cluster_map_rank_norsl,Opt|CluMapRk|noRSL,CluMapRk,5104341.722775105,19348.727542227134,0.37763264057118795,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_tmin_norsl,Opt|TripMin|noRSL,TripMin,5157109.9354339205,-33419.48511658795,-0.6522541796903077,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_tmax_norsl,Opt|TripMax|noRSL,TripMax,5193558.999464488,-69868.54914715514,-1.3636372030013615,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cmax_norsl,Opt|MaxClu|noRSL,MaxClu,5116157.700382904,7532.7499344283715,0.14701805285605876,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cmin_norsl,Opt|MinClu|noRSL,MinClu,5138784.954842999,-15094.504525666125,-0.294602194883402,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_comp_norsl,Opt|Compact|noRSL,Compact,5189664.7356584575,-65974.28534112498,-1.2876321468061933,False,False
mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_expn_norsl,Opt|Expand|noRSL,Expand,5200948.857706875,-77258.40738954209,-1.5078664126705223,False,False
